"Chr","CO Start","CO End","length"
8,172217303,172223144,5841
8,172217309,172223144,5835
8,172219194,172223144,3950
8,172219421,172223144,3723
8,172219421,172223144,3723
8,172223144,172227318,4174
8,172223144,172227318,4174
8,172252270,172252771,501
8,172347634,172354507,6873
8,172347799,172352591,4792
8,172348234,172353341,5107
8,172348246,172354486,6240
8,172351213,172352591,1378
8,172352591,172353009,418
8,172352591,172354507,1916
8,172352591,172353421,830
8,172352591,172353460,869
8,172353460,172354507,1047
8,172364430,172364664,234
8,172365298,172365929,631
8,172755954,172763332,7378
8,172755954,172763332,7378
8,172759685,172759813,128
8,173244075,173250827,6752
8,173244075,173252125,8050
8,173317086,173321762,4676
8,173343649,173353588,9939
8,173343649,173346667,3018
8,173343649,173346679,3030
8,173346707,173353681,6974
8,173349989,173353681,3692
8,173389140,173392771,3631
8,173389556,173392771,3215
8,173389746,173392840,3094
8,173409786,173416784,6998
8,173410652,173419723,9071
8,173410652,173419603,8951
8,173410652,173419723,9071
8,173410652,173415547,4895
8,173506549,173515912,9363
8,173607440,173608443,1003
8,173704036,173713614,9578
8,173713614,173715707,2093
8,173846108,173851081,4973
8,173846227,173851055,4828
8,173851667,173856205,4538
8,173864464,173873024,8560
8,173888260,173893831,5571
8,173889845,173893843,3998
8,173920680,173928814,8134
8,173926301,173935479,9178
8,173926301,173930113,3812
8,173926301,173933346,7045
8,173926314,173935433,9119
8,173926411,173926920,509
8,173928229,173931187,2958
8,173928407,173930110,1703
8,173928809,173931187,2378
8,173930219,173933422,3203
8,173931187,173935289,4102
8,173931201,173932738,1537
8,173931351,173935479,4128
8,173933346,173935479,2133
8,173934791,173935479,688
8,173975298,173976329,1031
8,173976329,173977371,1042
8,174215423,174222902,7479
8,174215423,174222902,7479
8,174279806,174285600,5794
8,174279806,174288475,8669
8,174279905,174288511,8606
8,174285600,174288475,2875
8,174285848,174293860,8012
8,174306624,174316462,9838
8,174398658,174400650,1992
8,174398727,174400650,1923
9,1075796,1077356,1560
9,1077401,1077456,55
9,1077476,1079063,1587
9,1328966,1336797,7831
9,1331890,1339000,7110
9,1443913,1447827,3914
9,1587620,1590534,2914
9,1587732,1587939,207
9,1587732,1590534,2802
9,2204297,2213924,9627
9,2204297,2212081,7784
9,2212081,2213279,1198
9,2212081,2213279,1198
9,2261923,2270957,9034
9,2332958,2341239,8281
9,2332958,2341239,8281
9,2332958,2341239,8281
9,2340433,2341239,806
9,2472485,2481006,8521
9,2712197,2712700,503
9,3132957,3137176,4219
9,3132957,3137330,4373
9,3310236,3311830,1594
9,3310331,3311830,1499
9,3310848,3311830,982
9,3311830,3312622,792
9,4289883,4292438,2555
9,4290049,4292438,2389
9,4290224,4292723,2499
9,4290930,4293681,2751
9,4290942,4292438,1496
9,4291029,4293681,2652
9,4331767,4336202,4435
9,4504146,4507565,3419
9,4504146,4507514,3368
9,4528326,4532501,4175
9,4652029,4652680,651
9,5076334,5080030,3696
9,5080298,5084919,4621
9,5285763,5292750,6987
9,5447801,5455309,7508
9,5455309,5460613,5304
9,5877416,5878398,982
9,6997875,6999750,1875
9,7266770,7268409,1639
9,7869380,7870056,676
9,7956090,7965604,9514
9,7956100,7965604,9504
9,8015497,8017009,1512
9,8425655,8433911,8256
9,8425655,8433724,8069
9,8425655,8433724,8069
9,8425716,8429211,3495
9,8429211,8433724,4513
9,8429284,8433747,4463
9,8429287,8433747,4460
9,8457350,8459431,2081
9,8955610,8957152,1542
9,8957152,8965879,8727
9,8965713,8971534,5821
9,8965747,8972611,6864
9,8965879,8973306,7427
9,8971534,8973576,2042
9,8974995,8975158,163
9,9599297,9601937,2640
9,10629172,10629309,137
9,11067255,11073086,5831
9,11073086,11080460,7374
9,11073261,11080475,7214
9,11156153,11165937,9784
9,11156153,11162226,6073
9,11162250,11165937,3687
9,11453455,11460805,7350
9,11494616,11501839,7223
9,11555411,11562651,7240
9,11555411,11562651,7240
9,11555411,11557152,1741
9,11555411,11562567,7156
9,11557152,11562819,5667
9,11557946,11562715,4769
9,11557946,11562567,4621
9,11730879,11732448,1569
9,11733179,11738830,5651
9,11738869,11746495,7626
9,11738869,11746495,7626
9,11739008,11746917,7909
9,11746583,11749699,3116
9,11746583,11749874,3291
9,11746588,11749874,3286
9,11746906,11749657,2751
9,11775297,11779542,4245
9,11776642,11779542,2900
9,12106484,12110820,4336
9,12324421,12333719,9298
9,12324457,12330408,5951
9,12327297,12333801,6504
9,12330370,12333835,3465
9,12330370,12333655,3285
9,12331851,12333719,1868
9,12333736,12333862,126
9,12598505,12598566,61
9,12598628,12599819,1191
9,12598659,12598903,244
9,12795426,12802004,6578
9,12796998,12801958,4960
9,12797574,12801963,4389
9,12797574,12801963,4389
9,13460777,13463047,2270
9,13482245,13486822,4577
9,13755136,13759437,4301
9,13755206,13759437,4231
9,13755206,13759437,4231
9,13755206,13759437,4231
9,13759437,13762136,2699
9,13928290,13929013,723
9,13994035,14000150,6115
9,14312507,14321451,8944
9,14315050,14316293,1243
9,14315143,14319722,4579
9,14316293,14321451,5158
9,14316293,14319722,3429
9,14316344,14319272,2928
9,14316401,14319722,3321
9,14316401,14319722,3321
9,14316401,14319722,3321
9,14319722,14321451,1729
9,14319862,14324361,4499
9,14319862,14324361,4499
9,14319862,14324343,4481
9,14319862,14321451,1589
9,14455422,14458469,3047
9,14455422,14458469,3047
9,14455422,14458701,3279
9,14455422,14458469,3047
9,14455473,14456324,851
9,14540438,14547663,7225
9,14840440,14849377,8937
9,14840548,14849377,8829
9,15358004,15366354,8350
9,15358004,15364645,6641
9,15358187,15364765,6578
9,15358187,15366352,8165
9,15358187,15363905,5718
9,15360639,15364645,4006
9,15360639,15364645,4006
9,15363905,15364645,740
9,15364692,15366362,1670
9,15364765,15366352,1587
9,15364767,15368655,3888
9,15366352,15367953,1601
9,15366352,15367953,1601
9,15608559,15617179,8620
9,15617179,15617683,504
9,15617179,15617683,504
9,15617179,15617683,504
9,15617179,15617633,454
9,16249047,16253716,4669
9,16249107,16253663,4556
9,16249567,16253663,4096
9,16249934,16253806,3872
9,16249934,16253663,3729
9,16318571,16320255,1684
9,16318571,16322321,3750
9,16725453,16731852,6399
9,16725453,16728408,2955
9,16725458,16728498,3040
9,16727370,16730918,3548
9,16728408,16732070,3662
9,16728408,16732070,3662
9,16728498,16731852,3354
9,16730918,16731852,934
9,16730918,16731852,934
9,16730918,16731852,934
9,18328743,18332591,3848
9,18328743,18330678,1935
9,18329501,18331735,2234
9,18330281,18332570,2289
9,18330281,18331831,1550
9,18330678,18335081,4403
9,18331735,18335124,3389
9,18332570,18335124,2554
9,18881858,18889866,8008
9,18881858,18888032,6174
9,18881858,18888032,6174
9,18881858,18888032,6174
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881858,18888260,6402
9,18881895,18883325,1430
9,18881895,18884039,2144
9,18881895,18889986,8091
9,18881895,18884039,2144
9,18881895,18884039,2144
9,18881895,18884637,2742
9,18881895,18888260,6365
9,18881895,18884039,2144
9,18883212,18888032,4820
9,18883212,18884039,827
9,18883212,18884039,827
9,18883212,18888711,5499
9,18883212,18884248,1036
9,18884039,18888032,3993
9,18884039,18884637,598
9,18884039,18884637,598
9,18884039,18889866,5827
9,18884039,18888309,4270
9,18884039,18888309,4270
9,18884637,18888309,3672
9,18884637,18888032,3395
9,18884637,18889866,5229
9,18884637,18888032,3395
9,19533785,19534801,1016
9,19534811,19537875,3064
9,19798961,19802119,3158
9,19798961,19802119,3158
9,19924229,19932716,8487
9,20310974,20311390,416
9,20324957,20334285,9328
9,20325328,20331074,5746
9,20334285,20338224,3939
9,20459643,20467522,7879
9,20459643,20462665,3022
9,20470713,20472742,2029
9,20587259,20593072,5813
9,20587734,20597014,9280
9,20752017,20755561,3544
9,20822939,20828494,5555
9,20858282,20867831,9549
9,20864133,20868661,4528
9,20865558,20868661,3103
9,20865558,20868661,3103
9,20868661,20869971,1310
9,20902207,20906862,4655
9,20902223,20906862,4639
9,21813372,21820218,6846
9,21813372,21820218,6846
9,21813372,21820218,6846
9,21816858,21820218,3360
9,21816858,21820218,3360
9,21965165,21970714,5549
9,22098035,22106218,8183
9,22101536,22106263,4727
9,22105207,22106217,1010
9,23258625,23258826,201
9,23258826,23262972,4146
9,23278187,23280272,2085
9,23278200,23283681,5481
9,23279629,23280347,718
9,23451366,23455447,4081
9,23453544,23455447,1903
9,23455221,23455447,226
9,23521799,23528034,6235
9,23522014,23528856,6842
9,23525997,23528856,2859
9,23528856,23531027,2171
9,23528856,23530973,2117
9,23530973,23539810,8837
9,24196325,24197750,1425
9,24458812,24465374,6562
9,24465374,24469424,4050
9,24470332,24472302,1970
9,24483003,24486980,3977
9,24597608,24598349,741
9,25068266,25074701,6435
9,25068285,25070435,2150
9,25520151,25523814,3663
9,25720890,25727798,6908
9,25816671,25821037,4366
9,25922534,25928519,5985
9,26595716,26603025,7309
9,26603091,26611408,8317
9,26611413,26618598,7185
9,26618598,26628455,9857
9,26630774,26637554,6780
9,26818508,26826741,8233
9,26819611,26826741,7130
9,26819749,26826741,6992
9,26819749,26826727,6978
9,26820063,26823381,3318
9,26820300,26826656,6356
9,26820300,26826727,6427
9,26820300,26822011,1711
9,26823381,26831549,8168
9,26826741,26828478,1737
9,26826741,26831517,4776
9,26831517,26831903,386
9,26895631,26896711,1080
9,31206250,31210328,4078
9,58141249,58141722,473
9,88648137,88648923,786
9,88792129,88800807,8678
9,89811890,89813405,1515
9,96188970,96197550,8580
9,96191444,96197550,6106
9,98433832,98435741,1909
9,98488046,98491870,3824
9,98680703,98687107,6404
9,99036004,99037871,1867
9,99076912,99076956,44
9,99076956,99083878,6922
9,100684780,100685877,1097
9,100884407,100886740,2333
9,101199020,101203297,4277
9,101387914,101391999,4085
9,102934114,102939463,5349
9,102962618,102963323,705
9,104884202,104885904,1702
9,105252479,105253087,608
9,108288934,108296473,7539
9,108294339,108296473,2134
9,108343944,108350229,6285
9,108344355,108345648,1293
9,108345669,108351916,6247
9,108508573,108510377,1804
9,110493640,110495163,1523
9,112333121,112339286,6165
9,113058977,113061733,2756
9,113599565,113603445,3880
9,115380317,115389772,9455
9,115952760,115955684,2924
9,116241056,116244464,3408
9,116262442,116266217,3775
9,117306332,117309793,3461
9,117307721,117309066,1345
9,117324143,117326961,2818
9,119304749,119311513,6764
9,119970771,119973362,2591
9,120250031,120251910,1879
9,120414692,120416130,1438
9,122943349,122950326,6977
9,122945146,122954612,9466
9,122945146,122954612,9466
9,122954697,122956589,1892
9,124758295,124760961,2666
9,126717966,126722776,4810
9,126933739,126936097,2358
9,126934378,126936097,1719
9,127286568,127289268,2700
9,127287385,127289268,1883
9,127289268,127295747,6479
9,127294112,127295747,1635
9,127647603,127650857,3254
9,127852836,127858996,6160
9,127853032,127854226,1194
9,127853035,127854226,1191
9,128094033,128103545,9512
9,128123300,128127276,3976
9,128648352,128655810,7458
9,128656062,128661562,5500
9,128723315,128726591,3276
9,129185786,129188595,2809
9,129185786,129187941,2155
9,130089518,130093254,3736
9,130090437,130096857,6420
9,130851993,130860644,8651
9,130920026,130928429,8403
9,130920082,130925771,5689
9,131520433,131523269,2836
9,131520433,131523269,2836
9,131874222,131876459,2237
9,131875922,131876489,567
9,132813278,132818775,5497
9,133503946,133507140,3194
9,133503946,133507140,3194
9,133505277,133506993,1716
9,133505277,133506993,1716
9,133582422,133585532,3110
9,133885835,133887815,1980
9,133885835,133890002,4167
9,133885835,133887742,1907
9,133934630,133939780,5150
9,134292257,134295149,2892
9,134558373,134567560,9187
9,134567073,134572448,5375
9,134567156,134572448,5292
9,134567696,134572448,4752
9,134567763,134572448,4685
9,135271568,135273064,1496
9,135857353,135865712,8359
9,135857353,135864421,7068
9,135857353,135860135,2782
9,135860168,135864421,4253
9,135860282,135864067,3785
9,135891509,135891894,385
9,136019942,136025636,5694
9,136177542,136180670,3128
9,136177542,136180956,3414
9,136558920,136560687,1767
9,136698040,136701952,3912
9,136770405,136780354,9949
9,136888508,136889042,534
9,136904570,136907029,2459
9,136904570,136907029,2459
9,136904570,136907029,2459
9,136907029,136915966,8937
9,136916012,136919810,3798
9,136924349,136925774,1425
9,137089331,137093143,3812
9,137335716,137344445,8729
9,137350537,137352257,1720
9,137351336,137351907,571
9,137353130,137355155,2025
9,137492233,137493976,1743
9,137633533,137634078,545
9,137784040,137786081,2041
9,138240158,138245595,5437
9,138242323,138243115,792
9,138304650,138306442,1792
9,138304698,138310549,5851
9,138304698,138310549,5851
9,138306297,138310549,4252
9,138306331,138310827,4496
9,138306331,138310827,4496
9,138306422,138310549,4127
9,138306442,138310549,4107
9,138306442,138310827,4385
9,138306511,138310549,4038
9,138706551,138709542,2991
9,138764751,138771740,6989
9,138764909,138771344,6435
9,138798459,138800367,1908
9,138880834,138885400,4566
9,138892225,138900882,8657
9,138892232,138899602,7370
9,139695773,139700833,5060
9,139742356,139748440,6084
9,139742356,139748374,6018
9,139750302,139760274,9972
9,139751431,139759289,7858
9,139757000,139759289,2289
9,139757607,139766235,8628
9,139759289,139761532,2243
9,139759289,139761532,2243
9,139836125,139839671,3546
9,139839671,139844430,4759
9,139839784,139844275,4491
9,139839784,139844275,4491
9,139931727,139932527,800
9,139931727,139932107,380
9,139932107,139932784,677
9,139932518,139942270,9752
9,139932518,139942270,9752
9,139932527,139942192,9665
9,139932778,139942192,9414
9,140023549,140024045,496
9,140345575,140353844,8269
9,140345584,140347350,1766
9,140345715,140348833,3118
9,140347265,140353844,6579
9,140347725,140353844,6119
9,140348460,140353844,5384
9,140348460,140353844,5384
9,140348533,140353844,5311
9,140348533,140355772,7239
9,140348533,140355772,7239
9,140348833,140355772,6939
9,140348948,140353844,4896
9,140349277,140353844,4567
9,140349277,140353844,4567
9,140776120,140780701,4581
9,140780885,140782860,1975
9,141435167,141437265,2098
9,141476072,141479259,3187
9,141476072,141477842,1770
9,141477352,141479259,1907
9,141477352,141477842,490
9,141477392,141479259,1867
9,141477423,141479259,1836
9,141534962,141537846,2884
9,141534977,141537849,2872
9,141534977,141539688,4711
9,141537846,141546387,8541
9,141537846,141544629,6783
9,141537846,141546387,8541
9,141537846,141539259,1413
9,141537846,141544720,6874
9,141538068,141539585,1517
9,141538068,141539585,1517
9,141538087,141539259,1172
9,141538087,141539259,1172
9,141539259,141546387,7128
9,141539331,141546387,7056
9,141539331,141544636,5305
9,141539331,141544636,5305
9,141539385,141544610,5225
9,141539385,141544610,5225
9,141539496,141546387,6891
9,141539688,141543371,3683
9,141540180,141545947,5767
9,142202179,142211295,9116
9,142206958,142211295,4337
9,142470352,142475069,4717
9,142470352,142473387,3035
9,142470352,142475023,4671
9,142746277,142755873,9596
9,142746277,142755115,8838
9,142746339,142755185,8846
9,142746339,142747442,1103
9,142746339,142755115,8776
9,142747442,142755115,7673
9,142747442,142753134,5692
9,142747442,142755873,8431
9,142747442,142753134,5692
9,142752808,142754321,1513
9,142752808,142755873,3065
9,142753134,142755873,2739
9,142753134,142755115,1981
9,142918939,142919072,133
9,142918950,142928469,9519
9,142919057,142928675,9618
9,142927653,142928829,1176
9,142928469,142932257,3788
9,142936233,142945936,9703
9,142945410,142945936,526
9,143037428,143039295,1867
9,143166197,143175178,8981
9,143166336,143176022,9686
9,143166382,143175507,9125
9,143166592,143175466,8874
9,143166592,143175604,9012
9,143167697,143177138,9441
9,143167697,143177138,9441
9,143167697,143177138,9441
9,143167697,143177138,9441
9,143167697,143177138,9441
9,143167697,143177138,9441
9,143172472,143175904,3432
9,143175178,143175466,288
9,143175936,143177138,1202
9,143175936,143177138,1202
9,143178086,143187402,9316
9,143860395,143866063,5668
9,143862931,143866051,3120
9,143887228,143894855,7627
9,143887228,143891858,4630
9,143887228,143891858,4630
9,143887228,143891858,4630
9,143887228,143889458,2230
9,143887228,143891841,4613
9,143887770,143889458,1688
9,143887770,143891858,4088
9,143889561,143894855,5294
9,144034343,144038812,4469
9,144527956,144531658,3702
9,144612190,144614945,2755
9,144612494,144613933,1439
9,144788740,144790369,1629
9,144795341,144802172,6831
9,144795936,144800795,4859
9,144796339,144800721,4382
9,144802172,144807109,4937
9,144804071,144811679,7608
9,144804076,144810187,6111
9,144809434,144811809,2375
9,144991960,144993218,1258
9,145059327,145063355,4028
9,145060174,145063355,3181
9,145060309,145063442,3133
9,145063442,145067640,4198
9,145064002,145064793,791
9,145064002,145068212,4210
9,145064002,145068212,4210
9,145064002,145067640,3638
9,145156483,145164729,8246
9,145168166,145177943,9777
9,145177244,145177943,699
9,145333832,145337394,3562
9,145335694,145336458,764
9,145336458,145345062,8604
9,145336458,145337649,1191
9,145336950,145344961,8011
9,145347519,145347658,139
9,145512286,145513350,1064
9,145512371,145514069,1698
9,145513466,145520359,6893
9,145770205,145775523,5318
9,146227470,146228607,1137
9,146332655,146336072,3417
9,146336185,146341643,5458
9,146528053,146529142,1089
9,146528053,146529142,1089
9,146528104,146529660,1556
9,146673658,146679170,5512
9,146673658,146678424,4766
9,146709218,146718071,8853
9,146813970,146816465,2495
9,146872957,146873830,873
9,147137465,147144151,6686
9,147139431,147144947,5516
9,147143319,147144947,1628
9,147145025,147152894,7869
9,147145029,147152269,7240
9,147152269,147157987,5718
9,147335912,147336967,1055
9,147468605,147469332,727
9,147468612,147469181,569
9,147500235,147505906,5671
9,147546064,147546924,860
9,147629322,147634542,5220
9,147631589,147635461,3872
9,147631589,147635461,3872
9,147631589,147635461,3872
9,147631589,147635461,3872
9,147635461,147643132,7671
9,147651830,147657721,5891
9,147688824,147695668,6844
9,147797695,147800200,2505
9,147798272,147800949,2677
9,147981840,147983640,1800
9,147981866,147982570,704
9,147981866,147983722,1856
9,148200038,148206799,6761
9,149246269,149248039,1770
9,149382214,149382357,143
9,149444978,149454893,9915
9,149444978,149454893,9915
9,149452893,149456348,3455
9,149453014,149457582,4568
9,149453014,149456348,3334
9,149454892,149457546,2654
9,149456348,149457524,1176
9,149456376,149457524,1148
9,149457665,149458910,1245
9,149526011,149529709,3698
9,149542717,149544352,1635
9,149544346,149551922,7576
9,149544346,149551676,7330
9,149544352,149551676,7324
9,149545778,149551676,5898
9,149545778,149551676,5898
9,149726151,149733927,7776
9,149745455,149751693,6238
9,149745533,149748025,2492
9,149748025,149751394,3369
9,149748025,149751040,3015
9,149748399,149751040,2641
9,149751103,149751693,590
9,149751103,149759727,8624
9,149751349,149758204,6855
9,149751349,149759727,8378
9,149751380,149758506,7126
9,149752641,149753022,381
9,149753022,149758500,5478
9,149753022,149759609,6587
9,149753022,149758093,5071
9,149753022,149758506,5484
9,149758081,149759246,1165
9,149758081,149759609,1528
9,149758093,149759727,1634
9,150486995,150491284,4289
9,150819848,150827310,7462
9,150826367,150836179,9812
9,150836225,150841672,5447
9,151141978,151147448,5470
9,151175425,151176134,709
9,151247852,151251149,3297
9,151248655,151252039,3384
9,151251800,151259908,8108
9,151251929,151260239,8310
9,151251929,151260694,8765
9,151261085,151265195,4110
9,151273517,151282539,9022
9,151273555,151279615,6060
9,151276255,151283628,7373
9,151282271,151285764,3493
9,151282344,151285879,3535
9,151282531,151289598,7067
9,151282531,151284988,2457
9,151282531,151285764,3233
9,151282531,151289741,7210
9,151282584,151289598,7014
9,151282584,151285764,3180
9,151282865,151285764,2899
9,151285840,151287127,1287
9,151286668,151289741,3073
9,151365909,151366161,252
9,151366213,151367748,1535
9,151400843,151400944,101
9,151480064,151482354,2290
9,151566287,151573448,7161
9,151566554,151573423,6869
9,151566554,151568418,1864
9,151566629,151573448,6819
9,151566669,151573423,6754
9,151566669,151573423,6754
9,151566669,151569331,2662
9,151569062,151572795,3733
9,151569337,151575936,6599
9,151630902,151633200,2298
9,151630902,151633352,2450
9,151630902,151634101,3199
9,151630902,151634075,3173
9,151631211,151634101,2890
9,151631615,151634075,2460
9,151634101,151642353,8252
9,151644481,151654312,9831
9,151652452,151655201,2749
9,151652452,151662401,9949
9,151654312,151662884,8572
9,151654313,151661587,7274
9,151654595,151662401,7806
9,151654783,151663048,8265
9,151654785,151661587,6802
9,151655201,151661597,6396
9,151655300,151663094,7794
9,151661381,151662884,1503
9,151661597,151662884,1287
9,151661597,151662844,1247
9,151661597,151662871,1274
9,151662884,151670033,7149
9,151663048,151665830,2782
9,151663094,151665830,2736
9,151663345,151670033,6688
9,151663364,151665830,2466
9,151665830,151667986,2156
9,151665830,151666234,404
9,151727009,151732812,5803
9,151969871,151976812,6941
9,151969871,151976767,6896
9,151976831,151978381,1550
9,151976920,151986052,9132
9,151978236,151986002,7766
9,151978236,151986052,7816
9,151978309,151987537,9228
9,151978309,151987611,9302
9,151978309,151987611,9302
9,151978414,151987537,9123
9,151978414,151986052,7638
9,151978453,151986002,7549
9,151978453,151987611,9158
9,151979515,151987537,8022
9,151979561,151986052,6491
9,151979561,151986052,6491
9,151979591,151987537,7946
9,151979648,151987537,7889
9,151979704,151987537,7833
9,151979706,151988953,9247
9,151987625,151993164,5539
9,152043744,152047884,4140
9,152049003,152057591,8588
9,152055214,152057591,2377
9,152056366,152058760,2394
9,152057701,152058760,1059
9,152135166,152137965,2799
9,152205339,152206319,980
9,152259158,152267050,7892
9,152259849,152263474,3625
9,152261920,152267050,5130
9,152435847,152441112,5265
9,152435847,152445031,9184
9,152435847,152445031,9184
9,152440489,152445031,4542
9,152440489,152445031,4542
9,152440517,152445031,4514
9,152440517,152445031,4514
9,152441112,152445031,3919
9,152441112,152445031,3919
9,152441112,152445031,3919
9,152453895,152459590,5695
9,152481349,152487932,6583
9,152481349,152483894,2545
9,152481349,152486338,4989
9,152481349,152490072,8723
9,152481349,152481894,545
9,152481531,152483797,2266
9,152481894,152483894,2000
9,152481894,152485477,3583
9,152483792,152487920,4128
9,152483894,152486464,2570
9,152486344,152490072,3728
9,152642606,152649765,7159
9,152644547,152649983,5436
9,152644586,152653251,8665
9,152645960,152649765,3805
9,152649765,152653157,3392
9,152650050,152653157,3107
9,152794560,152804171,9611
9,152819690,152824259,4569
9,152858997,152862026,3029
9,152859284,152861359,2075
9,153161506,153165556,4050
9,153186948,153191467,4519
9,153186948,153191467,4519
9,153186948,153191467,4519
9,153187514,153191750,4236
9,153188380,153194002,5622
9,153188421,153191467,3046
9,153188421,153191108,2687
9,153188453,153191467,3014
9,153188453,153194329,5876
9,153191467,153193980,2513
9,153214180,153223374,9194
9,153413532,153419280,5748
9,153419278,153428885,9607
9,153422746,153428065,5319
9,153422776,153430982,8206
9,153422842,153428065,5223
9,153427516,153428885,1369
9,153428065,153435948,7883
9,153428867,153437110,8243
9,153428867,153435887,7020
9,153434917,153437110,2193
9,153434917,153435948,1031
9,153435011,153435887,876
9,153435011,153435887,876
9,153435013,153435887,874
9,153435948,153437110,1162
9,153435948,153437194,1246
9,153435949,153437194,1245
9,153446417,153449073,2656
9,153452985,153456977,3992
9,153452985,153457148,4163
9,153452985,153457572,4587
9,153482693,153485869,3176
9,153484204,153488977,4773
9,153485507,153485883,376
9,153508466,153511263,2797
9,153508466,153517740,9274
9,153508466,153510004,1538
9,153508917,153509577,660
9,153510004,153511263,1259
9,153511305,153519239,7934
9,153519239,153525495,6256
9,153519828,153522614,2786
9,153522609,153525495,2886
9,153522609,153527074,4465
9,153525495,153532355,6860
9,153525537,153530888,5351
9,153525537,153533012,7475
9,153525537,153527074,1537
9,153525537,153527074,1537
9,153525537,153533757,8220
9,153527074,153530997,3923
9,153527113,153533934,6821
9,153530997,153532355,1358
9,153530997,153533027,2030
9,153531104,153533799,2695
9,153668088,153673687,5599
9,153668088,153673822,5734
9,153673822,153674140,318
9,153750431,153752135,1704
9,153841279,153848956,7677
9,153841303,153848694,7391
9,153841612,153844399,2787
9,153841612,153844165,2553
9,153841657,153844165,2508
9,153843468,153848694,5226
9,153844352,153853396,9044
9,154016072,154018203,2131
9,154016072,154020846,4774
9,154016072,154024869,8797
9,154018203,154024857,6654
9,154018289,154023846,5557
9,154019034,154020846,1812
9,154020790,154030446,9656
9,154020846,154024857,4011
9,154025029,154030446,5417
9,154025180,154030446,5266
9,154308134,154309252,1118
9,154309254,154313536,4282
9,154335707,154337762,2055
9,154366744,154375732,8988
9,154366744,154375731,8987
9,154366744,154367143,399
9,154367148,154375732,8584
9,154367211,154376160,8949
9,154376160,154377715,1555
9,154376160,154377715,1555
9,154457259,154459808,2549
9,154457259,154460563,3304
9,154457259,154460563,3304
9,154457259,154460644,3385
9,154459808,154460563,755
9,154544975,154545407,432
9,154545387,154545723,336
9,154601426,154602408,982
9,154602498,154604641,2143
9,154641024,154641770,746
9,154641236,154647535,6299
9,155282775,155284957,2182
9,155282802,155284957,2155
9,155282802,155284957,2155
10,1279463,1283623,4160
10,1719560,1727328,7768
10,1877056,1883750,6694
10,1877143,1883704,6561
10,1877811,1884045,6234
10,1877811,1883748,5937
10,1883704,1888643,4939
10,1883817,1888234,4417
10,1883857,1888234,4377
10,1883857,1888643,4786
10,1884045,1888234,4189
10,1902625,1909310,6685
10,1902625,1909310,6685
10,1902625,1910934,8309
10,1905197,1911323,6126
10,1909499,1909572,73
10,1909499,1916581,7082
10,1909554,1916581,7027
10,1909572,1917171,7599
10,1911323,1916621,5298
10,1916509,1925660,9151
10,1917171,1925660,8489
10,1917171,1926902,9731
10,1917171,1926902,9731
10,1917171,1926902,9731
10,1945825,1948107,2282
10,1946446,1948107,1661
10,2031779,2035068,3289
10,2034949,2035056,107
10,2035068,2037072,2004
10,2035114,2043773,8659
10,2035147,2044119,8972
10,2035147,2036999,1852
10,2035147,2039132,3985
10,2035147,2043773,8626
10,2036163,2044119,7956
10,2036163,2044119,7956
10,2127427,2130765,3338
10,2127427,2133475,6048
10,2127427,2130765,3338
10,2127427,2130765,3338
10,2127427,2132276,4849
10,2127427,2133158,5731
10,2127427,2132276,4849
10,2127427,2133475,6048
10,2127427,2133475,6048
10,2133486,2140542,7056
10,2133486,2140542,7056
10,2133486,2140536,7050
10,2133486,2140542,7056
10,2226970,2228346,1376
10,2227003,2230519,3516
10,2227003,2230519,3516
10,2227480,2228460,980
10,2255983,2258646,2663
10,2256100,2260798,4698
10,2257612,2260798,3186
10,2257612,2260798,3186
10,2402734,2403312,578
10,2456292,2460912,4620
10,2460798,2467122,6324
10,2462259,2467122,4863
10,2462267,2467122,4855
10,2462267,2466399,4132
10,2633552,2633747,195
10,2646505,2648016,1511
10,2646622,2648016,1394
10,2647414,2651064,3650
10,2648016,2648058,42
10,2648016,2651075,3059
10,2648058,2650875,2817
10,2656246,2662764,6518
10,2656770,2662764,5994
10,2656770,2662764,5994
10,2656770,2662764,5994
10,2656770,2662764,5994
10,2761122,2768841,7719
10,2761551,2768841,7290
10,2761551,2768872,7321
10,2761847,2768872,7025
10,2765459,2768853,3394
10,2765459,2768853,3394
10,2765459,2768872,3413
10,2765459,2768872,3413
10,2778096,2782949,4853
10,2778096,2782949,4853
10,2778096,2782224,4128
10,2778096,2782224,4128
10,2778096,2782224,4128
10,2778106,2782923,4817
10,2778106,2782923,4817
10,2778109,2780682,2573
10,2778109,2780682,2573
10,2778109,2782224,4115
10,3061839,3065960,4121
10,3170417,3172968,2551
10,3170417,3173971,3554
10,3170454,3173030,2576
10,3173182,3179069,5887
10,3173971,3182844,8873
10,3179094,3186021,6927
10,3179094,3185722,6628
10,3179094,3185550,6456
10,3179094,3185640,6546
10,3179094,3184150,5056
10,3179094,3185550,6456
10,3179094,3185550,6456
10,3179144,3184118,4974
10,3179144,3185550,6406
10,3179144,3185640,6496
10,3179144,3187528,8384
10,3179144,3184150,5006
10,3179147,3185550,6403
10,3182604,3185620,3016
10,3182607,3185640,3033
10,3182607,3185550,2943
10,3182624,3186021,3397
10,3182624,3186037,3413
10,3182629,3191112,8483
10,3182629,3184126,1497
10,3182629,3185550,2921
